text,RESTAURANT#GENERAL,RESTAURANT#PRICES,RESTAURANT#MISCELLANEOUS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,AMBIENCE#GENERAL,SERVICE#GENERAL,LOCATION#GENERAL
"quán chuyên về các món heo , đặc_biệt là heo mẹt , mẹt giá giá tùy loại nhưng đầy_đủ luôn , nướng , luộc , lòng , dồi , xào , giả_cầy , xáo măng . rất ngon , mỗi thứ chút chút ăn_không bị ngán . có_thể uống cùng bia hoặc rượu_nếp bắc đều ổn cả . chỗ này thích_hợp cho nhóm bạn , ra kêu mẹt cho người là tối ngất_ngây rồi . mẹt như hình giá . phục_vụ rất nhanh_chóng . giá_cả rất phù_hợp với chất_lượng . giữ xe miễn_phí nha_d",1,0,1,1,1,1,0,0,1,0,1,0
"quán có bánh_bèo bánh_đúc bánh bột lọc chả bò , sữa bắp . được kêu nườm_nượp và hoành_tráng nhất là bánh_bèo giá chén , thường thì toàn là mâm v bánh_bèo có tôm giã nhuyễn kèm bánh_mì sấy khô , nước_mắm và chả được để sẵn ở mỗi bàn , chả ăn bao_nhiêu cây thì tính tiền bấy_nhiêu , lúc vào quán sẽ được bưng cho chén_đồ chua để ăn kèm , hết xin thêm cô chủ quán cho thả ga luôn mình với bạn mình đứa ăn hết giá no_nê lăn zìa",0,0,0,2,0,1,0,0,0,1,0,0
"quán có đồ nướng đa_dạng cho mình lựa_chọn cá xấu , sụn cá_mập , heo , bò , gà , cá , bạch tuột , bao_tử cá , cua , đà_điểu , nai , v . v . kèm với rau củ . bạn chỉ việc lựa xiên nướng và người_ta nướng cho bạn . ăn với đồ chua và muối_tiêu xanh . ngon_ăn xong ra chọn trái_cây tự chọn luôn quá tiện . nghe bảo có lẩu thái nữa mà mình đi người nên sợ ăn không hết không gọi . giá tầm giá giá xiên . nhân_viên phục_vụ nhanh , không_gian giống quán nhậu bình_thường thui",0,0,0,2,1,1,0,0,0,2,1,0
"quán có_giá khá rẻ , gọi món mì cay hải_sản , gà phô_mai , tok phô_mai , mì gì gì a gì ang , cơm hải_sản bạch_tuộc và nước chỉ hết hơn giá . các món đều khá được . quán ngay mặt_tiền nên rất dễ kiếm . điểm trừ là ly nước của quán là ly nhựa xài lần nên mình không g thích lắm .",0,1,3,0,1,0,0,0,0,0,0,1
"quán có không_gian đẹp , sạch_sẽ . chất_lượng phục_vụ tốt . mở_cửa từ giờ sáng đến giờ hàng ngày . mới khai_trương nên đang có chương_trình giảm_giá tổng_bil .",0,1,1,0,0,0,0,0,0,1,1,0
"quán có không_gian rộng_rãi , thoáng mát và quan_trọng là sạch_sẽ . mắm_tôm thơm và đậm vị riêng , chả cốm dẻo ngon lắm í . nói_chung là từ giờ sẽ là khách quen ở đây",1,0,0,0,1,0,0,0,0,1,0,0
"quán có mì bay udon tinh than tre và trà xanh lạ_miệng lắm nhen cả nhà . ngoài_ra buổi sáng còn có điểm_tâm gồm hỉ tíu nam vang , bún mọc , bò né và bún_bò xào siêu lạ luôn . đ c phùng văn cung , phú_nhuận",0,0,0,0,1,1,0,0,0,0,0,2
quán có món bún_bò huế ngon ngon x,0,0,0,0,1,0,0,0,0,0,0,0
"quán có món dồi rán ngon và chả cốm cũng ngon . suất đầy_đủ giá có đậu , tai luộc , dồi rán , lòng rán , chả cốm khá đầy_đặn . sạch_sẽ . anh_chị chủ quán đều đẹp_trai xinh gái . quán chỉ bán buổi trưa và thường là đông . bên cạnh thỉnh_thoảng có bán tào_phớ . gọi cốc tào_phớ giá ăn cùng bún đậu là ngon hết xảy .",1,0,0,1,1,0,0,0,0,1,1,0
"quán có nhiều món ngon lạ , giá_cả cũng vừa túi_tiền . tên quán là tôm_tép nên nổi_bật nhất chắc là món này . mình có gọi tép cuốn bánh_tráng và tôm nướng muối ớt ăn thử nữa , đơn_giản nhưng ăn ngon lắm , ăn hoài không bị ngán starnhưng quên chụp hình lại rồi hic tiêu cựcstar . nói_chung là mấy món hải_sản tươi roi_rói . hàu giá con khá to , phô_mai thơm lắm íh . nhớ gọi món răng mực xào bơ nữa nha , chấm bánh_mì là số dzách mức giá trung_bình . người",0,0,0,1,1,1,0,0,0,0,0,0
quán có rất nhiều món ăn,0,0,0,0,0,1,0,0,0,0,0,0
"quán có sân_thượng cực_kì mát luôn , có món heo tộc ăn rất ngon , tất_cả đều được nêm nếm vừa ăn lắm , nhân_viên nhiệt_tình thay ngói nữa , có vài món ăn_chơi như khoai_tây chiên cũng làm ngon lắm nha .",0,0,0,0,1,0,0,0,0,1,1,0
"quán cơm siêu ngon , ăn một lần là ghiền , sáng trưa chiều_tối gì đến cũng có đồ ăn nè . cafe ở đây là cafe rang xay nguyên_chất là_đà lạt , chất_lượng lắm mà chỉ giá ly thôi nè",0,0,0,0,1,1,1,3,0,0,0,0
"quán cực đông dù rất nhỏ , vị_trí dễ tìm ngay bên hông công_viên lê thị riêng . nhân_viên hơi hách_dịch chút_xíu thôi nhưng kệ . thức_ăn ngon mà rẻ thì vẫn ăn thôi d",1,0,0,1,1,0,0,0,0,2,3,1
"quán đang có món dạng combo , ăn combo sẽ tiện hơn , có bao_gồm luôn nước , có_thể chọn loại nước_ngọt hoặc ly nước sâm nha , combo của mình ăn là combo gồm cari ốc , ốc bưu nướng tiêu xanh và hàu sữa chiên giòn nhiều món vậy đó ăn no luôn mà chỉ có_giá hà , món cari ốc vị béo độ ngọt vừa_phải , ốc bưu nướng tiêu rất thơm , ốc dai dai ngon ngon vị vừa ăn , còn món hàu sữa ăn ngay lúc nóng nhé , giòn giòn kèm theo sốt chấm ăn rất vừa_miệng",0,1,0,0,1,1,0,0,0,0,0,0
"quán đang giảm tới ngày nào thì mình không biết mình ăn mì sườn kinh đô giá với mì mr . king phần ng giá tích cựcmì trộn lòng_đào ở đây ăn ổn , trộn với tương cà nên vị chua chua , ngọt ngọt . mà mình thấy mùi_vị ăn_không ngon bằng cúc ken lắm face with roling eyes chỉ là cảm_giác của mình thôi . được khoảng có tô bự cho ng ăn và đồ ăn cho nhìn hấp_dẫn cực . nào thịt xá_xíu , cá viên , nào sườn , hoành_thánh chiên , trứng lòng_đào , tôm , thịt bò . thịt xá_xíu cắt miếng to , dầy nhưng thịt hơi bị khô . hãy gọi những món lquan tới sườn vì thịt ướp cực ngon và mềm . có nạc , sụn , mỡ đầy_đủ , ăn_không bị ngán . hoành_thánh chiên , cá viên ăn bình_thường . trứng thì tô chín luôn , còn tô vẫn lòng_đào . vị nước_lèo ở đây khá giống vị nước_lèo của bún nước cô huyền , cho khá nhiều tiêu và hành . riêng tô mì mr . king ng thì nước_lèo có thêm con tôm và thịt bò . tôm ở đây được ninh nhừ cả vỏ , có_thể nhai được luôn . đỡ phải gỡ vỏ tôm , dơ taytích cực giá tb từ giá giá , rẻ hơn cúc ken tí . quán nằm hơi khuất nếu không để_ý dễ chạy lố . gửi xe thì gửi hẻm đối_diện xéo xéo quán , tốn giá . quán có máy_lạnh ở lầu nhưng tầng trệt bị ám mùi , nên chưa kịp lên lầu tránh thì mùi đồ chiên đã ám hết người . tag tag",0,1,3,0,2,1,0,0,0,2,0,2
"quán đây thi t ướp bao ngon , giá_cả lại rẻ hơn so với king , sumo , gogi nhưng chất_lượng không thua_kém gì đâu nhen , phụ vụ khá là nhiệt_tình . ak ở đây bán lẩu cung super ngon chi u không nổi , giá_cả cũng không quá đắt ăn no xĩu . ngoài_ra có món miếng xào vừa lạ lại vừa ngon nữa grining face with smiling eyes grining face with smiling eyes grining face with smiling eyes",0,0,0,1,1,1,0,0,0,0,1,0
"quán dễ kím , rộng , thoáng mát kising face with closed eyes bác giữ xe dễ_thương , nhiệt_tình lắm grimacing face phần trên người ăn mà muốn lăn luôn pig face kimbap ngon còn bự . tob ok hơi ngọt xítích cực mình không thích canh rong biển ở đây cho lắm loudly crying face nói_chung đồ ăn ngon , còn rẻ nữa . sẽ còn ghé quán dài_dài beating heart phần mình ăn là gà phô_mai , kimbap truyền_thống , tob ok nhân phô_mai , soup chả cá , cơm trộn bò , lon up nữa se no evil monkey",1,0,0,1,1,0,0,0,0,1,1,1
"quán dễ tìm , chỗ ngồi ngoài_trời rộng_rãi và sáng_sủa . đồ ăn đa_dạng các loại xiên que để nhúng lẩu và nướng ăn thả_cửa luôn . trời mưa lạnh ra lai_rai ở đây là hết_ý",1,0,0,0,0,1,0,0,0,1,0,1
"quán decor dễ_thương lắm nè , menu đa_dạng mà giá siêu okmình sẽ ghé ủng_hộ nhìu nhìupiza hải_sản ngon nhém",1,1,0,0,1,1,0,0,0,1,0,0
"quán đẹp đủ mọi thứ luôn . không_gian đẹp . tầm nhìn đẹp . đồ ăn đẹp . giá cũng đẹp claping hands light skin tone claping hands light skin tone light skin tone quán mới mở , nằm trên lầu ở nguyễn huệ , rộng_rãi , sạch_sẽ , góc nào cũng đẹp , riêng về cái tầm nhìn thì khỏi bàn rồi , thẳng ngay đường đi bộ luôn ok hand light skin tone menu ở đây thì không quá nhiều sự lựa_chọn , toàn gà rán , loại sốt và không sốt . trên hình là gà rán sốt_cay mexico , khá cay nên bạn nào ăn cay không tốt nên chú_ý . với mình thì thấy ngon , sốt ngấm , thịt gà ăn_không bị bở , giòn_rụm . với một quán có không_gian đẹp mà ở vị_trí đắc_địa như này mà có_giá giá đĩa miếng gà thì thấy quá_ư là hợp_lý tích_cực light skin tone tích_cực light skin tone tích_cực light skin tone strongly recomend",1,0,0,1,1,1,0,0,0,1,0,1
"quán đẹp , dễ_thương sạch_sẽ không_gian thoải_mái , sợi mì quán tự làm_nên rất đảm_bảo nhá . ăn nhiều lần gọi nhiều loại thì loại nào cũng hợp_khẩu_vị mình , mì siêu ngon gọi cả khô và nước đều dùng rất ngon_miệng , còn phở thì khỏi chê nhá ăn húp hết cả nước_lèo bao ngon , gọi món thêm giá cũng không mấy chênh_lệch , nhất là gọi tô xí quách bao to , ăn tô xí quách thôi cũng no nữa chỉ giá mà thêm phần ăn thêm chất_lượng . giá hợp_lý , nhân_viên rất dễ_thương .",0,0,0,1,1,1,0,0,0,1,1,0
"quán đẹp , đồ ăn ngon , giá_cả rất phải_chăng .",0,0,0,1,1,0,0,0,0,1,0,0
"quán đông khách nên phục_vụ hơi lâu tí , nhưng được cái thực_phẩm tươi , ăn ngon , nước_chấm ổn , không_gian quán hơi chật , thỉnh_thoảng bị hết chỗ . so mấy quán mình hay ăn trước đây thì quán rẻ , đứa ăn chán_chê chưa đầy giá .",1,1,0,0,1,0,0,0,0,2,2,0
"quán đông lắm , vào ăn là ngồi chờ cơ_mà chắc mới khai_trương nên vậy . không_gian và diện_tích hơi chật xíu nhưng vừa đủ ngồi . có_điều thất_vọng về chất_lượng phục_vụ đúng là quán đông thật nhưng khách vào ngồi đến bàn rồi , dọn hết đồ đi thì cái bàn ướt , ngồi gọi dăm_ba_bảy tiếng lau giúp cái bàn mà chẳng thấy đâu , cuối_cùng tự xử why sờ ma_ăn mì cũng rất ok , đa_số cấp một không cay lắm , cấp bưng ra đã sặc_mùi cay nồng luôn . a tích_cực , biết thêm là cay không dai đâu các cậu đừng lo , ăn thì cay bỏ ra phút là hết cay ngay chứ gì nghe bảo_vệ bảo đang xây thêm cái lầu nữa , hi_vọng quán tăng_cường thêm nhân_viên và chất_lượng phục_vụ . dù_sao thì mì cay cũng nên thử một lần .",1,0,0,0,1,0,0,0,0,2,3,0
"quán đông , đợi hơi lâu chút . đồ ăn ngon nhưng ít so với mình tích_cực ăn_không no . phục_vụ các thứ thì ok . có thêm ly pepsi nữa nhưng mình không nhớ giá chính_xác là bnh yêu nên tạm là . cho hai ng nhé .",1,2,0,0,1,3,0,0,0,0,1,0
"quán đông , nhân_viên phục_vụ nhiều nhưng hầu_như chỉ đứng một chỗ . xin thêm nước_chấm thì ăn hết rồi vẫn chưa có . đặt_hàng thêm nước cũng thế , đặt_hàng tận lần mới có . đồ ăn nêm vừa_miệng có cả bò phô_mai nướng ngói cũng rất ngon nhưng kêu đổi bếp thì phải ngồi đợi tầm p . giá rẻ giá người ăn no luôn .",1,0,0,1,1,0,0,0,0,0,3,0
"quán đựng bằng mẹt trông rất sạch_sẽ ăn ngon vừa_mồm đạu giòn_tan , giá rẻ fre trà đá kẹo_cao_su",0,1,0,0,1,1,0,0,0,0,0,0
"quán được cái không_gian sạch_sẽ , thoáng mát , nhận viên rất nhiệt_tình . mỳ cay khá nhiều rau , nước mêm cũng rất được . nhưng kim chi trong mỳ quá ít và nước thiếu vị của kim chi . đến quán ăn ít_nhất lần vì quán gần nhà . nhưng mà lần nào đến cũng kêu cấp_độ nhưng mỗi lần là mỗi độ cay khác nhau . hôm thì nhạt như cấp_độ . hôm thì cay y_như cấp_độ . vừa ăn vừa đỏ hết cả mặt . quán cần chua ý thêm . nước quán khá ngon nhưng bánh nhiều bột quá và không được ngon cho lắm",0,0,0,0,2,2,0,0,0,1,1,1
"quán gà giá mà ai cũng khen ngon và rẻ nên mình cũng kéo đến để thử . quán bh chuyển từ chi_nhánh nguyễn thượng_hiền qua trần hưng đạo nên không_gian đẹp hơn , có lầu và có máy_lạnh nữa . mà tới khoảng gà phô_mai thì ăn quá_xá chán , gà ướp chưa thấm ăn không cảm_nhận được vị gì . à không có mỗi vị là vị cay của bột ớt là hết rồi grining face with sweat grining face with sweat gà đa_phần chỉ toàn thịt nạc ở phần ức là chủ_yếu nên ăn còn chán hơntích cựctích cực phô_mai chỉ là miếng phô_mai lát bình_thường trong siêu_thị bỏ lên nên không có mùi_vị gì hết , mùi thơm cũng không có luôn . tui thấy quán này chỉ khen mỗi bánh_mì phô_mai giá nướng ra thơm dã_man , ăn vẫn còn vị ngo t ngọt của bánh , bánh_mì bơ tỏi giá mà ăn_không nếm được tí tỏi nào tích cựctích cựctích cực bánh_tráng lắc phô_mai ăn tạm được nhưng mình thích ăn_ở we s corner hơn . đồ uống tạm ổn từ giá giá . sau khi ăn xong mình biết vì sao quán đông thế này là do đồ ăn rẻ thôi tiêu cựctiêu cực giá đồ ăn trung_bình từ giá giá cho gà , sườn , mì ý , cơm là hết_mức . mà nói thiệt là bạn bỏ ra thêm tí tiền đi ăn gà phô_mai chổ khác thì ổn hơn . ăn quá_xá chán là chán weary face weary face weary face p s quán này đèn_vàng giăng khắp lối sáng lẫn đêm nên chu p hình_như củ_cải skul skul skul",0,0,0,1,3,0,2,2,0,1,0,0
quán gần trường tự_nhiên nhưng là nguyễn trãi . quán vào trong ngõ hơi sâu . không_gian hơi chật_hẹp nhưng bún_chả thì ngon tuyệt_vời ông mặt_trời luôn,0,0,0,0,1,0,0,0,0,3,0,2
"quán gánh ở cửa đông chợ bến thành . ăn ngon , nước_chấm đậm_đà mang hương_vị rất huế . rất đông khách . dĩa có đầu đủ các loại bánh và chả . quán bán khoảng tầm giờ chiều đến tối . đặc_biệt gánh không có chổ ngồi nếu muốn ăn bạn phải vào quán nước đối_diện rồi gọi vào . mình đi người mất tầm giá .",1,0,0,2,1,1,0,0,0,3,0,2
"quán giờ có vẻ vắng hơn trước nên ăn rất thoải_mái kaka . hôm rồi mình ăn bánh bột lọc , bánh luôn được hâm_nóng trước khi đem ra nên ăn vị rất ngon , bột ở đây làm cũng ngon nữa nên mỗi khi thèm là mình chạy lên đâ . ăn bao_nhiêu cái thì gọi bấy_nhiêu , tính tiền theo cái . o hiệp rất quan_tâm đến khách , o hỏi tụi mình ăn xong cảm_nhận nhưng thế_nào . o nói_chuyện dễ_thương . phục_vụ hơi chậm tý nhưng chu_đáo .",0,0,0,0,1,1,0,0,0,0,1,0
"qua n hai con bo ơ go c đươ ng nguyê n thi minh khai nguyê n thiê n thuâ t , chu yê u ba n ca c mo n thi t bo_bo bi t tê t , bo ne , bo lu c lă c đô t rươ u , bo kho , mi y thi t bo . mô i phâ n bo như trong a nh co bo bă p trư ng rau khoai_tây chiên ba nh mi . mô i phâ n bo trư bo kho va mi y thi chia la m hai la g g , gia dao đô ng tư đ . đ . mi y va bo kho hi nh như đô ng gia . đ . tra ng miê ng co chuô i nươ ng mâ t ong , ta u hu nươ c đươ ng , thư c uô ng co nươ c ngo t , nươ c suô i hi nh như giơ co ba n ca c loa i đa xay tra sư a tha i . phu c vu nhanh go n le . qua n kha đông va o buô i trưa va giơ tan tâ m , đông hơn va o cuô i tuâ n .",1,0,0,2,0,1,0,0,1,0,1,2
"quán hiện_đại , sạch_sẽ , nhân_viên nhiệt_tình . mình chọn udon hải_sản cay và udon tonkotsu , tự chọn thêm tempura , nước và tính tiền thêm vat . bên cạnh có quầy gia_vị và đá , tự phục_vụ . mì ngon , sợi dai , nêm vừa_miệng , ăn_không ngán , tempura cũng ngon luôn .",1,2,0,0,1,0,0,0,0,0,1,0
"quán hơi chật mà_lại đông người nên khá ngộp , nhân_viên bình_thường hơi lạnh_lùng tí . nghe khen nhiều lắm mà mình ăn thì thấy bình_thường . so ra thì cũng hơi mắc vì chỉ có cơm không chứ không kèm súp . cơm mềm , sườn hơi khô tí được cái miếng to , nước_mắm bình_thường .",0,0,0,3,2,0,0,0,0,3,2,0
